date,close,volume,open,high,low,,delta
12/24/2015,1904.214968,23128.31998,205.72,206.33,205.42,,-0.002357876
12/23/2015,1908.715482,23825.89964,204.69,206.07,204.58,,-0.002406135
12/22/2015,1913.319185,24539.47372,202.715,203.85,201.55,,-0.002448045
12/21/2015,1918.014572,25267.25865,201.41,201.88,200.09,,-0.002483544
12/18/2015,1922.789905,26007.43535,202.77,202.93,199.83,,-0.002512586
12/17/2015,1927.63325,26758.15376,208.4,208.48,204.84,,-0.002535145
12/16/2015,1932.5325,27517.53749,206.365,208.39,204.8,,-0.002551211
12/15/2015,1937.475409,28283.68846,204.7,206.11,202.8666,,-0.002560795
12/14/2015,1942.449624,29054.6917,202.07,203.05,199.95,,-0.00256392
12/11/2015,1947.44271,29828.6201,203.35,204.14,201.51,,-0.002560628
12/10/2015,1952.442189,30603.53925,205.42,207.43,205.14,,-0.002550978
12/9/2015,1957.435563,31377.51224,206.19,208.68,204.18,,-0.00253504
12/8/2015,1962.410352,32148.60456,206.49,208.289,205.78,,-0.002512903
12/7/2015,1967.354122,32914.88886,209.23,209.7295,207.2,,-0.002484666
12/4/2015,1972.254515,33674.44984,206.08,209.97,205.93,,-0.002450443
12/3/2015,1977.099284,34425.389,208.83,209.15,204.7511,,-0.00241036
12/2/2015,1981.876319,35165.82937,210.615,211,208.23,,-0.002364554
12/1/2015,1986.573679,35893.92024,209.44,210.82,209.11,,-0.002313174
11/30/2015,1991.179624,36607.84176,209.75,209.89,208.56,,-0.00225638
11/27/2015,1995.682642,37305.8095,209.43,209.8,208.86,,-0.002194339
11/25/2015,2000.071477,37986.0789,209.5,209.74,209.01,,-0.00212723
11/24/2015,2004.335159,38646.94965,207.87,209.83,207.41,,-0.00205524
11/23/2015,2008.463032,39286.76991,209.38,209.98,208.52,,-0.001978561
11/20/2015,2012.444777,39903.94047,209.45,210.12,208.86,,-0.001897397
11/19/2015,2016.270443,40496.91871,208.59,209.05,208.2,,-0.001811956
11/18/2015,2019.930468,41064.22251,206.04,208.9,205.99,,-0.001722451
11/17/2015,2023.415703,41604.4339,205.99,207.04,204.88,,-0.001629104
11/16/2015,2026.717436,42116.20263,202.32,205.69,202.18,,-0.00153214
11/13/2015,2029.827416,42598.24954,204.35,204.67,202.435,,-0.00143179
11/12/2015,2032.73787,43049.36978,206.5,207.06,204.82,,-0.001328288
11/11/2015,2035.441521,43468.43576,208.88,208.94,207.66,,-0.001221872
11/10/2015,2037.931613,43854.40006,207.51,208.6,207.19,,-0.001112786
11/9/2015,2040.201922,44206.29795,209.31,209.49,206.95,,-0.001001275
11/6/2015,2042.246773,44523.24989,209.74,210.32,208.46,,-0.000887587
11/5/2015,2044.061056,44804.46364,210.43,210.98,209.09,,-0.000771973
11/4/2015,2045.640234,45049.23632,211.35,211.5,209.7201,,-0.000654685
11/3/2015,2046.980362,45256.95614,209.97,211.66,209.7,,-0.000535979
11/2/2015,2048.07809,45427.10389,208.32,210.62,208.17,,-0.000416111
10/30/2015,2048.930673,45559.2543,209.06,209.44,207.74,,-0.000295339
10/29/2015,2049.535981,45653.07707,208.35,209.27,208.21,,-0.000173921
10/28/2015,2049.892501,45708.33767,207,208.98,206.21,,-5.21175E-05
10/27/2015,2049.999342,45724.89799,206.2,207,205.79,,6.98124E-05
10/26/2015,2049.856236,45702.71664,207.3,207.37,206.56,,0.000191608
10/23/2015,2049.463542,45641.84906,207.25,207.95,206.3,,0.00031301
10/22/2015,2048.822241,45542.44739,202.98,205.51,201.85,,0.000433757
10/21/2015,2047.933936,45404.76007,203.61,203.79,201.65,,0.00055359
10/20/2015,2046.800847,45229.13126,202.85,203.84,202.5471,,0.000672252
10/19/2015,2045.425806,45015.99994,202.5,203.37,202.13,,0.000789483
10/16/2015,2043.81225,44765.89881,202.83,203.29,201.92,,0.000905029
10/15/2015,2041.964213,44479.45302,200.08,202.36,199.64,,0.001018635
10/14/2015,2039.886313,44157.37851,200.18,200.87,198.94,,0.001130049
10/13/2015,2037.583744,43800.48032,200.65,202.16,200.05,,0.00123902
10/12/2015,2035.062261,43409.65049,201.42,201.76,200.91,,0.001345301
10/9/2015,2032.328167,42985.86591,201.38,201.9,200.58,,0.001448649
10/8/2015,2029.388295,42530.1858,198.95,201.55,198.59,,0.001548822
10/7/2015,2026.249994,42043.74914,198.9,199.825,197.48,,0.001645584
10/6/2015,2022.921108,41527.77176,198.31,198.98,197,,0.001738701
10/5/2015,2019.409957,40983.54334,196.46,198.74,196.33,,0.001827947
10/2/2015,2015.725317,40412.42416,189.77,195.03,189.12,,0.001913099
10/1/2015,2011.876398,39815.84173,192.08,192.49,189.82,,0.00199394
9/30/2015,2007.872821,39195.28719,190.37,191.825,189.44,,0.002070259
9/29/2015,2003.724591,38552.3116,188.27,189.74,186.93,,0.002141854
9/28/2015,1999.442078,37888.52207,191.78,191.91,187.64,,0.002208528
9/25/2015,1995.035985,37205.57773,194.64,195,191.81,,0.002270093
9/24/2015,1990.517326,36505.18557,192.15,193.45,190.56,,0.00232637
9/23/2015,1985.897395,35789.09623,194.11,194.67,192.91,,0.002377188
9/22/2015,1981.187739,35059.09954,193.88,194.46,192.56,,0.002422389
9/21/2015,1976.40013,34317.02012,196.44,197.68,195.21,,0.002461822
9/18/2015,1971.546534,33564.71278,195.71,198.6844,194.96,,0.002495349
9/17/2015,1966.639083,32804.05789,200.02,202.89,199.28,,0.002522845
9/16/2015,1961.690043,32036.95671,198.82,200.41,198.41,,0.002544196
9/15/2015,1956.711784,31265.32658,196.61,198.99,195.9612,,0.002559303
9/14/2015,1951.716749,30491.09617,196.95,197.01,195.43,,0.00256808
9/11/2015,1946.717424,29716.20066,195.375,196.82,194.53,,0.002570456
9/10/2015,1941.726302,28942.57689,194.56,197.22,194.25,,0.002566375
9/9/2015,1936.755861,28172.1585,199.32,199.47,194.35,,0.002555798
9/8/2015,1931.818524,27406.87115,195.94,197.61,195.17,,0.002538703
9/4/2015,1926.92663,26648.62765,192.85,193.86,191.61,,0.002515083
9/3/2015,1922.092408,25899.32323,196.26,198.05,194.96,,0.002484952
9/2/2015,1917.32794,25160.83074,194.62,195.46,192.42,,0.002448339
9/1/2015,1912.645136,24434.99603,193.12,194.77,190.73,,0.002405295
8/31/2015,1908.055699,23723.63333,198.11,199.125,197.01,,0.002355887
8/28/2015,1903.571101,23028.52065,198.5,199.835,197.92,,0.002300202
8/27/2015,1899.202551,22351.39542,197.02,199.42,195.21,,0.002238348
8/26/2015,1894.960968,21693.95011,192.08,194.79,188.37,,0.002170452
8/25/2015,1890.856955,21057.82797,195.43,195.45,186.92,,0.002096659
8/24/2015,1886.900768,20444.61899,187.49,197.4772,182.4,,0.002017135
8/21/2015,1883.102296,19855.85587,201.73,203.9404,197.52,,0.001932066
8/20/2015,1879.471034,19293.01021,206.51,208.2865,203.9,,0.001841656
8/19/2015,1876.016057,18757.48884,209.09,210.01,207.35,,0.001746129
8/18/2015,1872.746002,18250.63026,210.26,210.68,209.699,,0.001645725
8/17/2015,1869.669041,17773.70138,208.71,210.59,208.16,,0.001540704
8/14/2015,1866.792866,17327.89426,208.43,209.5087,208.26,,0.001431342
8/13/2015,1864.124666,16914.32318,208.73,209.55,208.01,,0.001317933
8/12/2015,1861.671109,16534.02187,207.11,209.14,205.36,,0.001200782
8/11/2015,1859.438328,16187.94087,208.97,209.47,207.76,,0.001080214
8/10/2015,1857.431905,15876.94521,209.28,210.67,209.28,,0.000956562
8/7/2015,1855.656853,15601.81221,208.16,208.34,206.87,,0.000830175
8/6/2015,1854.11761,15363.22957,210.29,210.415,207.65,,0.000701411
8/5/2015,1852.818023,15161.79361,210.45,211.31,209.73,,0.000570636
8/4/2015,1851.761341,14998.00782,209.7,210.2483,208.8,,0.000438227
8/3/2015,1850.950204,14872.28159,210.46,210.53,208.65,,0.000304566
7/31/2015,1850.38664,14784.92915,211.42,211.45,210.16,,0.000170038
7/30/2015,1850.072057,14736.16886,210.16,211.02,209.42,,3.50349E-05
7/29/2015,1850.007242,14726.12257,209.48,211.04,209.31,,-0.000100052
7/28/2015,1850.192357,14754.8154,207.79,209.5,206.8,,-0.00023483
7/27/2015,1850.62694,14822.17564,206.94,207.55,206.26,,-0.000368908
7/24/2015,1851.309903,14928.03492,210.3,210.37,207.6,,-0.000501899
7/23/2015,1852.23954,15072.12865,211.53,211.65,209.75,,-0.000633419
7/22/2015,1853.413527,15254.09666,210.93,211.77,210.89,,-0.000763091
7/21/2015,1854.82893,15473.48413,212.43,212.74,211.39,,-0.000890545
7/20/2015,1856.482211,15729.74271,212.75,213.18,212.21,,-0.001015421
7/17/2015,1858.369238,16022.23189,212.29,212.55,211.8,,-0.001137368
7/16/2015,1860.485294,16350.22058,211.87,212.3,211.58,,-0.001256047
7/15/2015,1862.82509,16712.88901,210.73,211.28,210.04,,-0.001371133
7/14/2015,1865.382779,17109.33067,209.72,211.05,209.65,,-0.001482314
7/13/2015,1868.151966,17538.55467,208.99,209.9,208.94,,-0.001589292
7/10/2015,1871.12573,17999.48818,207.29,207.98,204.9517,,-0.001691786
7/9/2015,1874.296639,18490.97911,207.04,207.35,204.77,,-0.001789533
7/8/2015,1877.656768,19011.79897,206.45,206.7645,204.25,,-0.001882284
7/7/2015,1881.197716,19560.646,206.96,208.17,204.11,,-0.001969811
7/6/2015,1884.910635,20136.14836,205.77,207.65,205.53,,-0.002051904
7/2/2015,1888.786243,20736.86759,208.07,208.27,206.81,,-0.00212837
7/1/2015,1892.814853,21361.30221,207.73,208.03,206.56,,-0.002199037
6/30/2015,1896.986397,22007.89147,207.26,207.32,205.28,,-0.002263752
6/29/2015,1901.290447,22675.01921,208.045,209.828,205.33,,-0.002322381
6/26/2015,1905.716245,23361.01797,210.29,210.58,209.16,,-0.002374809
6/25/2015,1910.25273,24064.17312,211.1,211.25,209.77,,-0.002420941
6/24/2015,1914.888562,24782.72712,211.72,212.17,210.47,,-0.002460702
6/23/2015,1919.612155,25514.88397,212.14,212.44,211.57,,-0.002494033
6/22/2015,1924.411701,26258.81366,211.905,212.59,211.64,,-0.002520897
6/19/2015,1929.275205,27012.65675,211.46,211.55,210.36,,-0.002541272
6/18/2015,1934.19051,27774.52902,211.31,213.34,210.6315,,-0.002555157
6/17/2015,1939.14533,28542.52619,210.59,211.32,209.36,,-0.002562564
6/16/2015,1944.127282,29314.72868,208.93,210.35,208.72,,-0.002563526
6/15/2015,1949.123912,30089.20636,208.64,209.45,207.79,,-0.002558089
6/12/2015,1954.122732,30864.02346,210.64,211.482,209.68,,-0.002546315
6/11/2015,1959.111247,31637.24334,211.48,212.09,211.2,,-0.002528283
6/10/2015,1964.076989,32406.93334,209.37,211.41,209.2987,,-0.002504082
6/9/2015,1969.007546,33171.16964,208.45,209.1,207.69,,-0.002473819
6/8/2015,1973.890594,33928.04206,209.64,209.82,208.39,,-0.00243761
6/5/2015,1978.713928,34675.6588,209.95,210.58,208.98,,-0.002395587
6/4/2015,1983.465492,35412.15121,211.07,211.859,209.75,,-0.00234789
6/3/2015,1988.133409,36135.67844,212,212.67,211.3301,,-0.002294671
6/2/2015,1992.706013,36844.43205,211.02,212.19,210.27,,-0.002236093
6/1/2015,1997.171874,37536.64054,211.94,212.34,210.62,,-0.002172327
5/29/2015,2001.51983,38210.57372,212.38,212.43,210.82,,-0.002103555
5/28/2015,2005.739014,38864.54714,212.33,212.59,211.63,,-0.002029966
5/27/2015,2009.818879,39496.92618,211.25,212.98,210.7612,,-0.001951757
5/26/2015,2013.749227,40106.13024,212.4,212.9089,210.2,,-0.001869131
5/22/2015,2017.520236,40690.63662,213.04,213.54,212.91,,-0.001782298
5/21/2015,2021.12248,41248.98435,212.71,213.75,212.51,,-0.001691477
5/20/2015,2024.546954,41779.77787,213.15,213.78,212.504,,-0.001596888
5/19/2015,2027.7851,42281.69046,213.24,213.57,212.69,,-0.001498759
5/18/2015,2030.828823,42753.4676,212.24,213.4,212.16,,-0.001397322
5/15/2015,2033.670517,43193.9301,212.44,212.61,211.86,,-0.001292814
5/14/2015,2036.303078,43601.97703,211.24,212.32,210.91,,-0.001185473
5/13/2015,2038.719926,43976.58848,210.47,211.22,209.74,,-0.001075544
5/12/2015,2040.91502,44316.82812,209.61,210.63,208.62,,-0.000963273
5/11/2015,2042.882874,44621.84553,211.57,211.89,210.52,,-0.000848909
5/8/2015,2044.61857,44890.87833,210.88,211.86,210.78,,-0.000732704
5/7/2015,2046.117768,45123.25407,207.92,209.38,207.52,,-0.000614911
5/6/2015,2047.376722,45318.39193,209.56,209.93,206.76,,-0.000495785
5/5/2015,2048.392285,45475.80417,211.03,211.46,208.73,,-0.000375584
5/4/2015,2049.161918,45595.09734,211.23,212.02,211.1,,-0.000254566
5/1/2015,2049.683699,45675.97327,209.4,210.77,209.28,,-0.00013299
4/30/2015,2049.956321,45718.22982,209.88,210.35,207.62,,-1.11143E-05
4/29/2015,2049.979106,45721.76136,210.37,211.29,209.6,,0.0001108
4/28/2015,2049.751994,45686.55907,210.74,211.5,209.3301,,0.000232492
4/27/2015,2049.275554,45612.71094,212.33,212.48,210.54,,0.000353702
4/24/2015,2048.550978,45500.40154,211.66,211.97,211.11,,0.000474171
4/23/2015,2047.580075,45349.91159,210.15,211.94,210.01,,0.000593639
4/22/2015,2046.365272,45161.61724,210.01,210.85,208.9,,0.000711848
4/21/2015,2044.909607,44935.98912,210.67,210.86,209.24,,0.000828542
4/20/2015,2043.216717,44673.59119,209.06,210.25,208.96,,0.000943463
4/17/2015,2041.290834,44375.07931,208.94,209.23,207.01,,0.00105636
4/16/2015,2039.136772,44041.19961,210.03,210.98,209.7928,,0.00116698
4/15/2015,2036.759914,43672.78659,210.05,211.04,209.95,,0.001275074
4/14/2015,2034.166201,43270.76112,208.85,209.71,208.1,,0.001380396
4/13/2015,2031.362116,42836.12803,209.87,210.63,209.03,,0.001482703
4/10/2015,2028.354669,42369.9737,209.2,210.09,208.96,,0.001581755
4/9/2015,2025.151376,41873.46325,207.78,209.18,207.19,,0.001677317
4/8/2015,2021.760243,41347.83771,207.55,208.51,207.08,,0.001769158
4/7/2015,2018.189748,40794.41088,207.855,208.76,207.24,,0.001857051
4/6/2015,2014.448813,40214.56601,205.37,208.45,205.21,,0.001940777
4/2/2015,2010.54679,39609.75244,205.62,206.98,205.4,,0.00202012
4/1/2015,2006.493431,38981.48187,206.39,206.42,204.51,,0.002094873
3/31/2015,2002.298869,38331.32466,207.26,208.1,206.36,,0.002164835
3/30/2015,1997.973586,37660.90586,206.98,208.61,206.96,,0.002229811
3/27/2015,1993.528395,36971.90116,205.13,205.95,204.9,,0.002289617
3/26/2015,1988.974405,36266.03273,204.96,206.37,204.12,,0.002344077
3/25/2015,1984.322999,35545.06486,209.07,209.35,205.71,,0.002393023
3/24/2015,1979.585804,34810.7996,209.85,210.4,208.74,,0.0024363
3/23/2015,1974.77466,34065.07223,210.42,211.11,210,,0.002473762
3/20/2015,1969.901591,33309.74667,209.71,211.02,209.4903,,0.002505275
3/19/2015,1964.97878,32546.71086,209.96,210.4697,209.03,,0.002530716
3/18/2015,1960.018529,31777.87198,207.39,211.27,206.62,,0.002549978
3/17/2015,1955.033237,31005.15173,207.69,208.42,206.98,,0.002562965
3/16/2015,1950.035365,30230.4815,206.71,208.69,205.8641,,0.002569596
3/13/2015,1945.037404,29455.79758,206.77,207.9338,204.58,,0.002569806
3/12/2015,1940.051847,28683.03626,205.26,207.175,205.2,,0.002563544
3/11/2015,1935.091155,27914.12904,205.29,205.5,204.4,,0.002550777
3/10/2015,1930.167728,27150.9978,206.71,206.81,204.93,,0.002531487
3/9/2015,1925.293871,26395.54997,207.74,208.79,207.5459,,0.002505676
3/6/2015,1920.481766,25649.67376,209.42,209.94,207.1,,0.002473361
3/5/2015,1915.743442,24915.23349,210.62,210.8,209.85,,0.002434579
3/4/2015,1911.090741,24194.06487,210.4,210.49,209.06,,0.002389386
3/3/2015,1906.535293,23487.97045,211.47,212.054,210.08,,0.002337856
3/2/2015,1902.088484,22798.71509,210.78,212.06,210.72,,0.002280084
2/27/2015,1897.76143,22128.02157,211.26,211.58,210.6,,0.002216183
2/26/2015,1893.564944,21477.56629,211.52,211.71,210.65,,0.002146286
2/25/2015,1889.509516,20848.97503,211.66,212.24,211.22,,0.002070546
2/24/2015,1885.605284,20243.81896,211.12,212.05,210.76,,0.001989136
2/23/2015,1881.862004,19663.61064,210.94,211.21,210.48,,0.001902247
2/20/2015,1878.289034,19109.80029,209.48,211.33,208.73,,0.00181009
2/19/2015,1874.895304,18583.77215,209.41,210.42,209.24,,0.001712895
2/18/2015,1871.689297,18086.84102,209.66,210.22,209.3401,,0.001610909
2/17/2015,1868.679026,17620.24896,209.4,210.32,209.1,,0.001504396
2/13/2015,1865.872014,17185.16222,209.07,209.84,208.76,,0.00139364
2/12/2015,1863.275279,16782.66828,207.89,208.99,206.9727,,0.001278937
2/11/2015,1860.895311,16413.77317,206.61,207.45,205.83,,0.001160601
2/10/2015,1858.738058,16079.39894,205.88,207.12,204.6801,,0.001038958
2/9/2015,1856.808912,15780.38134,204.77,205.64,204.135,,0.000914347
2/6/2015,1855.112695,15517.46776,206.56,207.24,204.92,,0.00078712
2/5/2015,1853.653647,15291.31536,204.86,206.3,204.77,,0.000657638
2/4/2015,1852.435415,15102.48939,203.92,205.38,203.51,,0.000526272
2/3/2015,1851.461044,14951.46182,203,204.85,202.55,,0.000393398
2/2/2015,1850.732969,14838.61014,200.05,202.03,197.86,,0.000259402
1/30/2015,1850.253009,14764.21642,200.57,202.17,199.13,,0.000124671
1/29/2015,1850.022365,14728.46661,200.38,202.3,198.68,,-1.04041E-05
1/28/2015,1850.041613,14731.45006,204.17,204.29,199.91,,-0.000145431
1/27/2015,1850.310705,14773.15932,202.97,204.12,201.74,,-0.000280017
1/26/2015,1850.828969,14853.49014,204.71,205.56,203.85,,-0.000413773
1/23/2015,1851.595108,14972.24172,205.79,206.1,204.81,,-0.000546311
1/22/2015,1852.607208,15129.11726,203.99,206.26,202.33,,-0.000677252
1/21/2015,1853.86274,15323.72464,201.5,203.66,200.94,,-0.000806219
1/20/2015,1855.358564,15555.57744,202.4,202.72,200.17,,-0.000932845
1/16/2015,1857.090943,15824.09617,198.77,201.82,198.55,,-0.001056775
1/15/2015,1859.055546,16128.60965,201.63,202.01,198.88,,-0.00117766
1/14/2015,1861.247463,16468.35677,199.65,201.1,198.57,,-0.001295167
1/13/2015,1863.661215,16842.48834,204.12,205.48,200.51,,-0.001408973
1/12/2015,1866.290769,17250.06921,204.41,204.6,201.92,,-0.001518773
1/9/2015,1869.129553,17690.08065,206.4,206.42,203.51,,-0.001624274
1/8/2015,1872.17047,18161.42287,204.01,206.16,203.99,,-0.0017252
1/7/2015,1875.405921,18662.91774,201.42,202.72,200.88,,-0.001821294
1/6/2015,1878.827818,19193.3118,202.09,202.72,198.855,,-0.001912313
1/5/2015,1882.427609,19751.27933,204.17,204.37,201.35,,-0.001998035
1/2/2015,1886.196295,20335.42571,206.38,206.88,204.18,,-0.002078256
12/31/2014,1890.124457,20944.29087,207.99,208.19,205.39,,-0.00215279
12/30/2014,1894.202277,21576.35298,208.21,208.37,207.51,,-0.002221472
12/29/2014,1898.419563,22230.0322,208.22,208.97,208.14,,-0.002284154
12/26/2014,1902.765772,22903.69467,208.31,208.85,208.25,,-0.002340709
12/24/2014,1907.230043,23595.6566,208.02,208.34,207.72,,-0.002391029
12/23/2014,1911.801216,24304.18843,208.17,208.23,207.3991,,-0.002435027
12/22/2014,1916.467866,25027.5192,206.75,207.47,206.46,,-0.002472631
12/19/2014,1921.218329,25763.84097,206.43,207.33,205.6109,,-0.00250379
12/18/2014,1926.040731,26511.31332,204.74,212.97,203.92,,-0.002528474
12/17/2014,1930.923019,27268.06795,198.44,202.34,198.29,,-0.002546666
12/16/2014,1935.852989,28032.21336,198.58,202.395,197.86,,-0.00255837
12/15/2014,1940.81832,28801.83961,201.98,202.53,198.78,,-0.002563605
12/12/2014,1945.8066,29575.02301,202.64,203.819,200.85,,-0.002562409
12/11/2014,1950.805361,30349.83102,203.88,206.19,203.71,,-0.002554833
12/10/2014,1955.80211,31124.32701,205.91,205.98,202.93,,-0.002540945
12/9/2014,1960.784356,31896.57515,204.37,206.6,203.91,,-0.002520828
12/8/2014,1965.739647,32664.64523,207.52,208.12,205.93,,-0.002494576
12/5/2014,1970.655597,33426.61747,207.87,208.47,207.55,,-0.002462299
12/4/2014,1975.519918,34180.58733,207.54,208.265,206.7,,-0.00242412
12/3/2014,1980.320453,34924.67028,207.3,208.15,207.1,,-0.002380172
12/2/2014,1985.045203,35657.0065,205.81,207.34,205.782,,-0.002330601
12/1/2014,1989.682358,36375.76553,206.4,206.54,205.38,,-0.002275561
11/28/2014,1994.220328,37079.15086,207.49,207.87,206.91,,-0.002215219
11/26/2014,1998.64777,37765.40437,207.29,207.76,207.03,,-0.002149749
11/25/2014,2002.953618,38432.81081,207.54,207.79,206.8,,-0.002079336
11/24/2014,2007.12711,39079.70199,207.17,207.39,206.91,,-0.002004171
11/21/2014,2011.157813,39704.46102,207.64,207.8445,205.98,,-0.001924453
11/20/2014,2015.035654,40305.52634,204.26,205.71,204.18,,-0.001840388
11/19/2014,2018.750939,40881.3956,205.31,205.55,204.3,,-0.00175219
11/18/2014,2022.294383,41430.62942,204.44,205.92,204.44,,-0.001660076
11/17/2014,2025.657129,41951.85499,203.85,204.58,203.65,,-0.001564272
11/14/2014,2028.830771,42443.76954,204.1,204.49,203.72,,-0.001465004
11/13/2014,2031.807378,42905.14353,204.16,204.83,203.21,,-0.001362508
11/12/2014,2034.579508,43334.82376,203.35,204.24,203.31,,-0.00125702
11/11/2014,2037.140234,43731.73626,204.055,204.31,203.65,,-0.001148782
11/10/2014,2039.483155,44094.88895,203.38,204.04,203.13,,-0.001038037
11/7/2014,2041.602414,44423.37415,203.17,203.5999,202.61,,-0.000925034
11/6/2014,2043.492715,44716.3708,202.39,203.26,201.64,,-0.000810023
11/5/2014,2045.149333,44973.14658,202.54,202.59,201.45,,-0.000693255
11/4/2014,2046.568127,45193.05966,201.23,201.6,200.06,,-0.000574986
11/3/2014,2047.745551,45375.5604,201.92,202.45,201.305,,-0.00045547
10/31/2014,2048.678662,45520.19262,201.78,201.82,200.77,,-0.000334965
10/30/2014,2049.365128,45626.59483,197.58,199.95,197.4,,-0.00021373
10/29/2014,2049.803233,45694.50107,198.55,199.12,196.8,,-9.20241E-05
10/28/2014,2049.991881,45723.74161,196.82,198.42,196.73,,2.98932E-05
10/27/2014,2049.930602,45714.24338,195.73,196.45,195.03,,0.000151762
10/24/2014,2049.619549,45666.0301,195.25,196.49,194.49,,0.000273321
10/23/2014,2049.059499,45579.22228,194.62,196.2,194.26,,0.000394311
10/22/2014,2048.251851,45454.03691,194.41,194.91,192.61,,0.000514472
10/21/2014,2047.198625,45290.78688,191.68,194.2,191.48,,0.000633545
10/20/2014,2045.902453,45089.88022,188.13,190.45,188.07,,0.000751273
10/17/2014,2044.366575,44851.81911,188.42,189.75,187.62,,0.000867399
10/16/2014,2042.594829,44577.19857,183.06,187.58,182.89,,0.000981668
10/15/2014,2040.591645,44266.705,185.16,187.694,181.92,,0.001093827
10/14/2014,2038.362029,43921.11448,188.42,189.82,187.04,,0.001203626
10/13/2014,2035.911554,43541.29081,190.46,191.15,187.3,,0.001310815
10/10/2014,2033.246344,43128.18335,192.69,193.65,190.49,,0.00141515
10/9/2014,2030.373062,42682.82465,196.33,196.6,192.58,,0.001516389
10/8/2014,2027.29889,42206.32788,193.37,196.92,192.36,,0.001614293
10/7/2014,2024.03151,41699.88403,195.28,195.72,193.22,,0.001708629
10/6/2014,2020.57909,41164.75894,197.34,197.6,195.582,,0.001799167
10/3/2014,2016.950259,40602.29015,195.68,196.94,195.08,,0.001885684
10/2/2014,2013.154087,40013.88354,194.18,195.055,192.35,,0.001967959
10/1/2014,2009.200063,39401.00982,196.7,196.77,193.91,,0.002045782
9/30/2014,2005.09807,38765.20086,197.69,198.3,196.61,,0.002118945
9/29/2014,2000.85836,38108.04584,196.2,197.89,196.05,,0.002187252
9/26/2014,1996.491531,37431.18731,196.7,198.39,196.42,,0.002250509
9/25/2014,1992.008497,36736.31707,199.04,199.05,196.27,,0.002308537
9/24/2014,1987.420464,36025.17192,198.04,199.69,197.52,,0.002361161
9/23/2014,1982.738899,35299.52936,198.43,199.26,197.95,,0.002408217
9/22/2014,1977.975504,34561.20313,200.35,200.38,198.73,,0.002449554
9/19/2014,1973.142185,33812.03864,201.52,201.899,200.29,,0.00248503
9/18/2014,1968.251022,33053.90843,201.36,201.85,201.1,,0.002514514
9/17/2014,1963.314241,32288.70742,200.77,201.68,199.75,,0.002537889
9/16/2014,1958.344182,31518.34821,198.61,200.84,198.5,,0.00255505
9/15/2014,1953.353267,30744.75631,199.16,199.32,198.38,,0.002565908
9/12/2014,1948.35397,29969.86529,200.1,200.12,198.56,,0.002570386
9/11/2014,1943.358787,29195.61197,199.27,200.33,199.12,,0.002568424
9/10/2014,1938.380204,28423.93159,199.43,200.2,198.77,,0.002559978
9/9/2014,1933.430664,27656.75293,200.41,200.55,198.91,,0.002545018
9/8/2014,1928.522539,26895.99356,200.92,201.21,200,,0.002523534
9/5/2014,1923.668097,26143.55497,200.17,201.19,199.41,,0.002495533
9/4/2014,1918.87947,25401.31787,200.84,201.58,199.66,,0.002461038
9/3/2014,1914.168629,24671.13746,201.38,201.41,200.22,,0.002420093
9/2/2014,1909.547347,23954.83882,200.97,200.995,199.86,,0.002372759
8/29/2014,1905.027176,23254.21231,200.45,200.73,199.82,,0.002319119
8/28/2014,1900.619414,22571.00914,199.59,200.27,199.39,,0.002259272
8/27/2014,1896.335077,21906.93697,200.43,200.57,199.94,,0.002193339
8/26/2014,1892.184875,21263.65561,200.33,200.82,200.28,,0.002121459
8/25/2014,1888.17918,20642.77296,200.14,200.5949,199.1502,,0.002043792
8/22/2014,1884.328006,20045.84088,199.34,199.69,198.74,,0.001960517
8/21/2014,1880.640977,19474.35139,199.09,199.76,198.93,,0.001871832
8/20/2014,1877.127309,18929.73293,198.12,199.16,198.08,,0.001777955
8/19/2014,1873.795786,18413.34675,197.84,198.54,197.4426,,0.00167912
8/18/2014,1870.654733,17926.48356,196.8,197.45,196.69,,0.001575581
8/15/2014,1867.712002,17470.36025,196.47,196.65,194.31,,0.001467609
8/14/2014,1864.974948,17046.1169,195.16,195.76,194.98,,0.001355491
8/13/2014,1862.450412,16654.81389,194.29,195.06,193.96,,0.001239531
8/12/2014,1860.144705,16297.42929,193.61,194.15,192.94,,0.001120045
8/11/2014,1858.063589,15974.85635,193.965,194.66,193.71,,0.000997366
8/8/2014,1856.212267,15687.90135,191.46,193.37,190.95,,0.000871835
8/7/2014,1854.595365,15437.28153,192.935,193.13,190.55,,0.000743809
8/6/2014,1853.216925,15223.6233,191.11,192.89,191.08,,0.000613652
8/5/2014,1852.080392,15047.46071,193.1,193.6,191.31,,0.000481736
8/4/2014,1851.188607,14909.23405,192.87,194.3,192.05,,0.000348442
8/1/2014,1850.543799,14809.28884,192.56,193.76,191.57,,0.000214155
7/31/2014,1850.14758,14747.87487,195.61,195.78,192.97,,7.92649E-05
7/30/2014,1850.00094,14725.14566,197.65,197.91,196.16,,-5.58377E-05
7/29/2014,1850.104245,14741.15801,198.17,198.45,196.92,,-0.00019076
7/28/2014,1850.457238,14795.8719,197.76,198.09,196.62,,-0.00032511
7/25/2014,1851.059036,14889.15058,198.09,198.26,197.33,,-0.000458499
7/24/2014,1851.908135,15020.76089,198.83,199.06,198.45,,-0.000590543
7/23/2014,1853.002412,15190.37388,198.495,198.85,198.1,,-0.000720861
7/22/2014,1854.339133,15397.56561,198.01,198.56,197.87,,-0.000849082
